Name,Reference,Left,KWIC,Right,variant,potential_passive,verb_transitivity,complement,lemma
"PA2960,Woerth, Éric","PA2960,2018-11-16","qui ne peut se déplacer. La Poste... Quand il n'' y a plus de commerçants là où l'' on vit, il faut tout de même pouvoir",se faire livrer,", et il n'' est pas question, ici, de déterminer si ce n'' est pas le fait de se faire livrer qui affaiblit le petit commerce",se faire,1,transitive,0,livrer
"PA2960,Woerth, Éric","PA2960,2018-11-16","on vit, il faut tout de même pouvoir se faire livrer, et il n'' est pas question, ici, de déterminer si ce n'' est pas le fait de",se faire livrer,qui affaiblit le petit commerce ... Reste qu'' il faut prendre les évolutions technologiques en considération.,se faire,1,transitive,0,livrer
"PA266797,Gosselin, Philippe","PA266797,2018-11-21",par leur garagiste ce que ne leur permettait pas le blocage. J '' ajoute la diminution du nombre de points où l'' on peut,se faire photographier,et déposer son dossier en vue de faire établir ou renouveler sa carte nationale d'' identité ou son passeport. C '' est le,se faire,1,transitive,0,photographier
"PA721584,Terlier, Jean","PA721584,2018-11-21",", les plus démunis, auront accès à un avocat grâce à l'' aide juridictionnelle. Ils auront ainsi la possibilité de",se faire représenter,par un avocat pour l'' ensemble de ces contentieux. C '' est déjà possible aujourd''hui ! Ces mesures sont tout à fait,se faire,1,transitive,par,répresenter
"PA718780,Trastour-Isnart, Laurence","PA718780,2018-11-21","leurs clients avec indépendance et déontologie. Or la possibilité pour les parties de se défendre elles-mêmes, de",se faire assister,"ou de se faire représenter devant le tribunal de grande instance par un conjoint, un concubin ou un parent organise une",se faire,1,transitive,par,assister
"PA718780,Trastour-Isnart, Laurence","PA718780,2018-11-21","indépendance et déontologie. Or la possibilité pour les parties de se défendre elles-mêmes, de se faire assister ou de",se faire représenter,"devant le tribunal de grande instance par un conjoint, un concubin ou un parent organise une justice sans avocat. Cet",se faire,1,transitive,par,répresenter
"PA642847,Bazin, Thibault","PA642847,2018-11-21","de ce type de litiges, comme c'' est d'' ailleurs le cas pour les salariés devant le conseil de prud''hommes, où ils peuvent",se faire assister,"de représentants syndicaux. Cet amendement vise donc, après l'' alinéa 8, à insérer l'' alinéa suivant : "" 6 ° Une",se faire,1,transitive,de,assister
"PA266793,Bony, Jean-Yves","PA266793,2018-11-21","Bony , pour soutenir l'' amendement n° 85. L'' objet de cet amendement est de proposer que les collectivités puissent",se faire représenter,"ou assister au tribunal de grande instance, non seulement par un fonctionnaire ou un agent de leur administration, par",se faire,1,transitive,par,répresenter
"PA266793,Bony, Jean-Yves","PA266793,2018-11-21","Bony , pour soutenir l'' amendement n° 85. L'' objet de cet amendement est de proposer que les collectivités puissent",se faire représenter ou assister,"au tribunal de grande instance, non seulement par un fonctionnaire ou un agent de leur administration, par aussi un de",se faire,1,transitive,par,assister
"PA346218,Masson, Jean-Louis","PA346218,2018-11-21","leurs clients avec indépendance et déontologie. Or la possibilité offerte aux parties de se défendre elles-mêmes, de",se faire assister,"ou de se faire représenter devant le conseil de prud''hommes par des salariés, par des employeurs de la même branche d''",se faire,1,transitive,par,assister
"PA346218,Masson, Jean-Louis","PA346218,2018-11-21","et déontologie. Or la possibilité offerte aux parties de se défendre elles-mêmes, de se faire assister ou de",se faire représenter,"devant le conseil de prud''hommes par des salariés, par des employeurs de la même branche d'' activité, par des",se faire,1,transitive,par,répresenter
"PA721584,Terlier, Jean","PA721584,2018-11-21","aller voir le juge. Il faut parfois se déplacer, ce qui n'' est pas gratuit. Eh oui, il faut faire le plein... Parfois, on",se fait assister,"par un avocat, ce qui a également un coût. Si l'' on intègre tous ces éléments, la saisine du notaire sera moins onéreuse",se faire,1,transitive,par,assister
"PA677483,Mazars, Stéphane","PA677483,2018-11-22","voudrais tout d'' abord relever une contradiction. Hier, M. Bernalicis et son groupe étaient opposés à l'' obligation de",se faire assister,par un avocat au tribunal des affaires de sécurité sociale. Nous saisissons toute la complexité de ces procédures qui,se faire,1,transitive,par,assister
"PA720430,Bernalicis, Ugo","PA720430,2018-11-23","permanence le week-end, vingt-quatre heures sur vingt-quatre. Ils le font, mais on sait très bien que les policiers",se font engueuler,s'' ils appellent le procureur de permanence à propos d'' un petit délit : on leur dit qu'' ils auraient pu attendre le lundi.,se faire,1,transitive,0,engueuler
"PA268019,Lagarde, Jean-Christophe","PA268019,2018-11-23","s'' expliquer. Il y a eu 300 % d'' augmentation sur les indemnités de ces élus : lorsqu'' on essaye de rétablir de l'' équité, on",se fait lyncher,médiatiquement par tous les réseaux des abrutis ! Il n'' y a personne devant sa télé ! Je souhaite qu'' il vienne s'',se faire,1,transitive,par,lyncher
"PA721896,Faucillon, Elsa","PA721896,2018-11-23","en cour d'' appel. Par touches successives, lentement mais sûrement, le principe de collégialité des juridictions",se fait grignoter,", au point que son existence même s'' en trouve fragilisée. En 1975, l'' extension à certaines juridictions judiciaires",se faire,1,transitive,0,grignoter
"PA722142,Ruffin, François","PA722142,2018-11-26",". "" On ne peut plus les laisser nous manger la laine sur le dos. "" "" Nous, en bas, on galère, et eux, ils se gavent. "" "" Quand",je me fais griller,"par un radar, je paie mes 90 euros, mais eux, ils échappent à l'' impôt. "" Ah bon ? C '' est dit sans chichis, mais ce qui est",se faire,1,transitive,par,griller
"PA508,Biémouret, Gisèle","PA508,2018-11-27","du quotidien pour 13 000 véhicules comptabilisés – 13 000 usagers se rendant au travail, allant étudier ou",se faire soigner,"à Toulouse . Dans le prolongement des angoisses exprimées actuellement, les Gersois attendent une mise à deux fois",se faire,1,transitive,0,soigner
"PA2377,Perrut, Bernard","PA2377,2018-11-29","du conseil d'' administration. Nous pourrions donc nommer un titulaire et un suppléant, afin que le premier puisse",se faire remplacer,"par le second. Dans le cas contraire, les réunions se dérouleraient très souvent sans parlementaires, ce qui serait",se faire,1,transitive,par,remplacer
"PA720512,Pietraszewski, Laurent","PA720512,2018-11-29","à un an. Cette disposition facilitera la vie des familles, qui ne seront plus obligées de retourner chez le médecin pour",se faire enregistrer,". Pour des parents qui se préoccupent avant tout de la santé de leur enfant, le caractère répétitif de ces démarches",se faire,1,transitive,0,enregistrer
"PA721418,Mignola, Patrick","PA721418,2018-11-29","des différentes populations qui le composent, qu'' elles soient ou non habillées de jaune. Chacune est légitime à",se faire reconnaître,"dans sa différence, mais c'' est l'' honneur de la représentation nationale que de donner une voix à des familles qui",se faire,1,transitive,0,reconnaître
"PA346218,Masson, Jean-Louis","PA346218,2018-12-03","solidarités et de la santé. Arrêtez d'' applaudir ! Vous portez atteinte à la représentation nationale. À cause de vous,",nous nous faisons humilier,"sur le terrain ! Un peu de calme ! Cessez de faire les godillots ! Monsieur le président, monsieur le vice-président de la",se faire,1,transitive,0,humilier
"PA642788,Véran, Olivier","PA642788,2018-12-03","de s'' occuper de son enfant l'' éloigne aujourd''hui du travail, elle touchera jusqu'' à 140 euros de plus par mois pour",se faire aider,"au quotidien : là encore, c'' est un élément factuel. Cette mère n'' aura plus à avancer les frais pour les soins dispensés à",se faire,1,transitive,0,aider
"PA405480,Pupponi, François","PA405480,2018-12-03",des patients corses. Ceux-ci sont contraints – notamment en l'' absence de CHU – de se rendre sur le continent pour,se faire soigner,"si la spécialité médicale qui leur est nécessaire n'' est pas exercée sur l'' île. Enfin, s'' agissant du dispositif TODE,",se faire,1,transitive,0,soigner
"PA677483,Mazars, Stéphane","PA677483,2018-12-03",de prospérer ; mais cette procédure est celle de la liberté : nous devons donc permettre à tout un chacun de l'' engager en,se faisant assister,"par un avocat, quand bien même il n'' en aurait pas les moyens s'' il ne peut prétendre au bénéfice de l'' aide",se faire,1,transitive,par,assister
"PA721932,Lorho, Marie-France","PA721932,2018-12-04","violé les lois de la cité ne peut pas se voir offrir de tels avantages, au risque de voir le système judiciaire français",se faire taxer,de laxisme. Le taux croissant des cas de récidive n'' est - il pas la preuve que c'' est bien ainsi qu'' est perçue notre,se faire,1,transitive,0,taxer
"PA720430,Bernalicis, Ugo","PA720430,2018-12-05","rappel au règlement. L'' épisode que nous avons vécu aujourd''hui et que nous continuons de vivre, où le Premier ministre",se fait piétiner,"par le Président de la République par voie de presse,... Arrêtez ! C '' est un euphémisme ! Ouvrez les yeux ! ... comme si",se faire,1,transitive,par,piétiner
"PA720430,Bernalicis, Ugo","PA720430,2018-12-05",". Il arrive régulièrement que de petites infractions financières soient commises. Vous allez sur un site internet,",vous vous faites arnaquer,", par exemple après avoir acheté quelque chose que vous ne recevez pas. Le préjudice s'' élève entre 100 et 150 euros. Ni",se faire,1,transitive,0,arnaquer
"PA267241,Demilly, Stéphane","PA267241,2018-12-06","un numéro de téléphone. Dans les cas les plus frauduleux, les entreprises souhaitant continuer à démarcher sans",se faire bloquer,par la liste changent de nom et obtiennent de nouveaux numéros de téléphone leur permettant de recommencer sans que ces,se faire,1,transitive,par,bloquer
"PA722142,Ruffin, François","PA722142,2018-12-06","appel : tu décroches. Et ainsi de suite. "" Avec cette vocation, donc : se faire raccrocher au nez, se faire hurler dessus,",se faire insulter,"parfois. Avec la dictature des chiffres, le reporting quotidien – à vrai dire heure par heure – individuel et par pool,",se faire,1,transitive,0,insulter
"PA267241,Demilly, Stéphane","PA267241,2018-12-06","de moyens suffisants pour agir en conséquence et, bien sûr, faire respecter la loi. Nos concitoyens en ont marre de",se faire harceler,"par téléphone, nous l'' avons tous dit ce matin. Alors soyons cohérents et soutenons unanimement la proposition de loi.",se faire,1,transitive,0,harceler
"PA718926,Dharréville, Pierre","PA718926,2018-12-06",", qui sont relativement fréquents et à cause desquels des femmes et des hommes, parfois en perte d'' autonomie,",se font avoir,", tout simplement. Je crois nécessaire de les protéger. Le groupe GDR votera donc pour la proposition de loi. La parole",se faire,1,transitive,0,avoir
"PA722390,Corneloup, Josiane","PA722390,2018-12-06","à parcourir – notamment en milieu rural –, lesquels entraînent des coûts induits et imposent aux résidents des EHPAD de",se faire accompagner,", ce qui pose un problème tant pour les soignants que pour les familles. En visant à concéder aux opticiens-lunetiers le",se faire,1,transitive,0,accompagner
"PA720430,Bernalicis, Ugo","PA720430,2018-12-11","respectueuses de la dignité des personnes, à la fois des surveillants qui procèdent aux fouilles et des détenus qui",se font fouiller,", pour contrôler les objets qui entrent en prison. Je vous invite à faire preuve de mesure pour ne pas dégrader encore",se faire,1,transitive,0,fouiller
"PA721836,Barrot, Jean-Noël","PA721836,2018-12-18","ces dernières semaines alors que les ventes d'' Amazon décollaient. Pensons aux éditeurs de presse qui, bien souvent,",se font doubler,par les géants du numérique. Cette taxe sur les GAFA a aussi le mérite de rapporter 500 millions d'' euros au budget de l'',se faire,1,transitive,par,doubler
