Reference,Left,KWIC,Right
"PA720512,2017-11-22,Pietraszewski, Laurent",? Nous avons déjà souligné l'' intérêt de nos débats et l'' enrichissement des textes qui en découle. Cet amendement a,été accepté,"par la commission et, après réflexion, j'' émets à mon tour un avis favorable parce que je pense qu'' il va dans le bon sens."
"PA720512,2017-11-23,Pietraszewski, Laurent","se saisir du sujet et de nous faire des propositions avant le 15 décembre. Nous y serons attentifs, et Mme la ministre s''",est engagée,"à nous tenir informés. Quel est l'' avis du Gouvernement ? Ma réponse sera la même. Vous avez raison, madame la députée, le"
"PA719930,2017-11-23,Vallaud, Boris","syndicales est entendue. En vérité , il ressort de leurs témoignages que, pour la majeure partie des cas, elles ont",été écoutées,", certes – vous êtes des gens polis –, mais pas entendues. Sur le fond, vous voulez nous convaincre que vous faites ce que"
"PA2792,2017-11-23,Taugourdeau, Jean-Charles",que ceux-ci favorisent la création de bouchons qui font que la croissance d'' une entreprise n'' est plus normale : elle,est bloquée,"par les aléas et les lourdeurs du code du travail. Puisque vous réfléchissez sérieusement sur le sujet, je propose qu''"
"PA717379,2017-11-23,Maillard, Sylvain",". Je vais vous donner un élément pragmatique : l'' entrepreneur a intérêt à négocier en amont des prud''hommes, car s'' il",était condamné,", il devrait payer, outre les indemnités, les cotisations patronales. Voilà pourquoi, il faut un barème. C '' est"
"PA718720,2017-11-23,Dufrègne, Jean-Paul",pour protéger le salarié dans une relation de travail singulière sont effacées du code du travail. Ou bien nous avons,été dupés,", ou bien le rédacteur de la nouvelle rédaction de l'' article n'' a pas pris en compte la volonté du législateur. Que nous"
"PA720512,2017-11-23,Pietraszewski, Laurent",", que nous avons évoquée en commission, où surviendraient des impondérables – au cas, par exemple, où le chantier",serait arrêté,"ou connaîtrait une fin anticipée. Par ailleurs, vous avez tout à l'' heure mis en doute, cher collègue, sinon ma bonne foi"
"PA719578,2017-11-23,Prud''homme, Loïc","sociaux et les agences de crédit ne se priveront pas de demander au salarié quel est son statut, pour savoir s'' il",est embauché,"sur un CDI de chantier ou un CDI classique. Un CDI , c'' est un CDI ! Il ne pourra pas échapper à la question à laquelle le"
"PA605069,2017-11-23,Bricout, Jean-Louis","connaît le marché du travail et que vous n'' affrontez pas. La seule situation de précarité que vous avez supprimée, ce",sont les contrats aidés,". Vous les avez supprimés pour mettre les bénéficiaires dans la grande précarité, en les renvoyant à la case chômage ou"
"PA720512,2017-11-23,Pietraszewski, Laurent","dans le cadre de leur projet R&amp;D – recherche et développement –, même si ces entreprises méritent certainement d''",être accompagnées,par d'' autres moyens que le CDI de projet et de chantier – mais je pense que nous sommes d'' accord sur ce point. La parole est
"PA720822,2017-11-23,Bilde, Bruno",l'' idée que le recours à ces contrats doit être tout à fait justifié par les entreprises. Bien que ce contrat,soit accepté,"par le salarié, il n'' est pas de contrat libre sans garde-fou empêchant toute dérive ; comme le rappelait Henri"
"PA718860,2017-11-23,Taurine, Bénédicte","va à l'' encontre d'' une jurisprudence constante selon laquelle dans les groupes de sociétés, les difficultés doivent",être appréciées,"au niveau du secteur d'' activité du groupe auquel appartient l'' entreprise concernée, sans qu'' il y ait lieu de réduire"
"PA335612,2017-11-23,Lecoq, Jean-Paul","! Par l'' amendement n° 343, défendu par Jean-Paul Dufrègne , nous proposons que les difficultés économiques du groupe",soient appréciées,"à l'' échelle européenne. Je le précise, à l'' intention de nos collègues : ces amendements en discussion commune ne sont"
"PA335612,2017-11-23,Lecoq, Jean-Paul","au niveau européen : c'' est une solution de repli par rapport à l'' amendement n° 68, qui visait à ce que ces difficultés",soient appréciées,"au niveau du secteur d'' activité du groupe, et non au niveau national. Sur les amendements n° 68 et 343, je suis saisi par"
"PA717379,2017-11-23,Maillard, Sylvain","est le chômage. Et expliquez en quoi, cher collègue, une telle disposition facilite l'' emploi. Démontrez - le ! Quand c''",est bloqué,", il faut bien qu'' on change ! La parole est à M. Christophe Naegelen . Il faudrait rappeler à mes collègues ce qu'' est la"
"PA721486,2017-11-23,Naegelen, Christophe",", elle est à la demande du salarié ; deuxièmement, dès lors qu'' il y a accord entre le salarié et l'' employeur, elle doit",être contrôlée,dans un délai de quinze jours par l'' administration qui vérifie sa conformité au droit du travail et s'' assure donc que le
"PA719930,2017-11-23,Vallaud, Boris","à recourir au contrat à durée déterminée, pour lequel il devrait payer tous les salaires jusqu'' à la fin du contrat, s'' il",était condamné,"; il embauchera en contrat à durée indéterminée, puisqu'' il connaît à l'' avance le coût maximal, et si faible, de la"
"PA856,2017-11-23,Cherpion, Gérard",", que j'' ai relevés en commission. Tout d'' abord, le salarié, même en cas de refus, car il peut avoir ses raisons, doit",être accompagné,"dans sa démarche. Par ailleurs, la DIRECCTE doit valider, non l'' accord, mais le contenu de l'' accord. C '' est essentiel"
"PA335612,2017-11-23,Lecoq, Jean-Paul","cassation , en vertu de laquelle en l'' absence de transmission du CDD dans les quarante-huit heures, le salarié devait",être considéré comme étant embauché,"en CDI. J '' en sais quelque chose, puisque c'' est ainsi que j'' ai commencé ma vie professionnelle. Ce mécanisme de retour"
"PA335612,2017-11-23,Lecoq, Jean-Paul","de laquelle en l'' absence de transmission du CDD dans les quarante-huit heures, le salarié devait être considéré comme",étant embauché,"en CDI. J '' en sais quelque chose, puisque c'' est ainsi que j'' ai commencé ma vie professionnelle. Ce mécanisme de retour"
"PA721202,2017-11-23,Coquerel, Éric","se rendent compte de ce qu'' ils sont en train de faire. Aujourd''hui , le travail de nuit est possible, à ceci près qu'' il",est limité et contrôlé,". Et vous allez encore le faciliter, au point d'' en faire une norme, comme c'' est le cas désormais du travail du dimanche. C"
",2017-11-23,",'' objectif d'' éviter les disparités entre juridictions et de limiter le coût de la procédure. Ces honoraires devraient,être compris,"entre 150 et 200 euros. Il conviendrait d'' ajouter à l'' amendement la phrase : "" Ces honoraires et frais sont réglés d''"
",2017-11-23,",mois civil constitue la période de référence d'' une feuille de paie. Il est d'' ailleurs fréquent que des périodes de paie,soient arrêtées,entre le 20 et le 25 du mois et couvrent l'' emploi depuis le mois précédent afin de verser le salaire à la fin de chaque mois.
"PA767,2017-11-23,Cattin, Jacques",", dans le mémoire qui vient d'' être produit à la cour d'' appel de Colmar , cette même exploitation est sur le point d''",être condamnée,à près de 52 000 euros de dommages alors que son chiffre d'' affaires annuel est de 250 000 euros. Je demande que la loi soit
"PA720512,2017-11-23,Pietraszewski, Laurent",", qui prévoit que lorsqu'' en application d'' un accord collectif étendu ou du contrat de travail, l'' employeur s''",est engagé,", au terme du contrat, à le reconduire pour la saison suivante, il n'' y a pas d'' obligation de saisine de l'' inspection du"
"PA335612,2017-11-23,Lecoq, Jean-Paul","allons les majorer. En effet, on ne peut pas admettre que les gens vivent en dessous du seuil de revenus sur lequel ils se",sont engagés,vis-à-vis de leur société de crédit – étant reconnus comme solvables au titre de leurs CDI. Il faut créer les conditions
"PA720422,2017-11-23,Quatennens, Adrien","nécessaire pour produire ce dont nous avons besoin ? C '' est un vrai débat que nous pourrions ouvrir ! Le problème , c''",est que vous êtes coincés,par votre logique de compétitivité. Vous courez après des pays européens que vous ne rattraperez jamais. Une
"PA720422,2017-11-23,Quatennens, Adrien","pour produire ce dont nous avons besoin ? C '' est un vrai débat que nous pourrions ouvrir ! Le problème , c'' est que vous",êtes coincés,par votre logique de compétitivité. Vous courez après des pays européens que vous ne rattraperez jamais. Une
"PA722398,2017-11-23,Rebeyrotte, Rémy","proposé le 8 mars et le 10 mars, mais pas le 9 mars. C '' est dommage : le 9 mars 1953, c'' est le jour où Nikita Khrouchtchev a",été élu,premier secrétaire du parti communiste de l'' Union soviétique ! Voilà qui n'' est guère respectueux ! On ne peut donc pas s
"PA719930,2017-11-23,Vallaud, Boris","est à M. Boris Vallaud , pour soutenir l'' amendement n° 222. Du fait de sa technicité affichée, peu de commentateurs se",sont arrêtés,sur cette ordonnance qui traite de la question de l'' extension des accords et du Fonds paritaire pour le dialogue social
"PA719930,2017-11-23,Vallaud, Boris",", compte tenu des caractéristiques du marché concerné. Vous donnez ainsi le ton : la libre concurrence devrait",être appréciée,par le ministre du travail comme un élément aussi essentiel que les droits collectifs et individuels des salariés. En
"PA721608,2017-11-27,Bourlanges, Jean-Louis",'' un fonctionnaire est de protéger les habitants de ceux qu'' ils ont élus. Des conseillers départementaux et des maires,sont élus,"pour accomplir une mission ; si les citoyens ne sont pas contents, ils en changent. Telle est la loi républicaine et il"
"PA721600,2017-11-27,Rossi, Laurianne",", une locomotive et un nouveau souffle pour nos territoires et notre pays. Je le dis d'' autant plus fermement que je",suis élue,"de l'' une des circonscriptions les plus pauvres du département. Mes chers collègues, la confiance, la simplification"
"PA721270,2017-11-27,Peu, Stéphane","exclusive d'' aménagement et de gestion dans le périmètre historique de La Défense , et sa délimitation précise",sera arrêtée,"en relation avec les collectivités territoriales riveraines. "" En l'' état, le texte proposé n'' est pas conforme à cet"
"PA721270,2017-11-27,Peu, Stéphane",du caractère d'' intérêt national de ces opérations pour justifier l'' absence d'' avis conforme des communes ! Moi qui,suis élu,"d'' un territoire où la question des OIN se pose, je constate qu'' aujourd''hui, après l'' expérience de la"
"PA721270,2017-11-27,Peu, Stéphane",qu'' elle permet de concilier l'' intérêt national avec la souveraineté de communes dont les responsables peuvent avoir,été élus,sur des programmes qui diffèrent des orientations politiques du conseil départemental – c'' est le cas de Nanterre en l''
"PA606171,2017-11-27,Ferrand, Richard","ne peuvent se substituer à l'' action, mais ils illustrent son sens. L'' ambition collective sur laquelle nous avons",été élus,"est européenne. Elle n'' est pas celle du repli, du refus de partager, ni même de la méfiance de l'' autre. La recomposition"
"PA719540,2017-11-28,Toutut-Picard, Élisabeth",du renouvellement pour cinq ans de l'' autorisation du glyphosate dans l'' Union européenne . Comme le Gouvernement s'' y,était engagé,", la France a voté contre la proposition de la Commission européenne , estimant cette durée trop longue au regard des"
"PA267355,2017-11-28,Herth, Antoine",se passer complètement des pesticides. Dans quels délais ? Dans quelles conditions ? On n'' en sait rien. Des actions ont,été engagées,à la suite du Grenelle de l'' environnement : les deux plans Ecophyto ont notamment permis d'' obtenir des succès dans un
